Mode,NLC,ASC,Station,Coverage,Source,entries,entries,entries,entries,exits,exits,exits,exits,en/ex
LU,703,SNBu,Snaresbrook,Station entry / exit,Gateline,"4,089","4,078","2,493","1,748","3,755","3,669","2,393","1,720","2,298,797"
LU,704,SELu,South Ealing,Station entry / exit,Gateline,"5,613","5,817","3,803","2,976","5,609","5,715","3,668","2,937","3,357,981"
LU,707,SHRu,South Harrow,Station entry / exit,Gateline,"3,470","3,634","2,376","1,639","3,543","3,613","2,361","1,637","2,081,548"
LU,708,SKNu,South Kensington,Station entry / exit,Gateline,"50,823","53,826","42,417","36,326","50,028","53,599","44,095","36,320","32,056,414"
LU,709,SKTu,South Kenton,Station entry / exit,Gateline,"2,141","2,272","1,607","1,136","2,522","2,940","1,484","1,220","1,389,793"
LU,710,SRPu,South Ruislip,Station entry / exit,Gateline,"3,270","3,269","2,278","1,457","3,122","3,095","2,128","1,411","1,895,804"
LU,711,SWMu,South Wimbledon,Station entry / exit,Gateline,"8,326","8,343","4,773","3,636","7,449","7,637","4,851","3,620","4,626,925"
LU,712,SWFu,South Woodford,Station entry / exit,Gateline,"7,663","8,205","5,046","3,124","8,987","9,179","5,764","3,730","4,876,210"
LU,705,SFSu,Southfields,Station entry / exit,Gateline,"10,150","10,176","6,820","4,536","9,333","8,869","5,882","4,292","5,747,476"
LU,706,SGTu,Southgate,Station entry / exit,Gateline,"8,607","8,603","5,787","4,352","8,675","8,741","5,922","4,533","5,170,481"
LU,784,SWKu,Southwark,Station entry / exit,Gateline,"27,251","26,048","12,433","8,665","27,046","26,404","12,486","8,120","15,133,433"
LU,695,SJPu,St. James's Park,Station entry / exit,Gateline,"26,873","23,069","8,887","6,552","25,696","22,742","8,421","6,530","14,169,247"
LU,696,SJWu,St. John's Wood,Station entry / exit,Gateline,"12,536","12,966","7,914","6,019","12,761","13,110","8,130","6,268","7,480,779"
LU,697,STPu,St. Paul's,Station entry / exit,Gateline,"19,231","19,301","11,646","9,121","22,402","22,016","12,139","8,948","12,081,030"
LU,713,STBu,Stamford Brook,Station entry / exit,Gateline,"4,587","4,569","3,113","2,050","4,291","4,078","2,723","1,977","2,621,529"
LU,714,STAu,Stanmore,Station entry / exit,Gateline,"6,064","6,256","4,964","3,653","6,057","6,323","4,932","3,715","3,762,665"
LU,715,STGu,Stepney Green,Station entry / exit,Gateline,"10,779","10,825","6,868","4,919","9,902","9,392","6,012","4,648","6,081,225"
LU,716,STKu,Stockwell,Station entry / exit,Gateline,"19,562","20,482","13,392","9,941","15,223","15,874","11,995","9,410","10,565,894"
LU,717,SPKu,Stonebridge Park,Station entry / exit,Gateline,"4,326","4,322","2,521","1,744","3,938","3,882","2,293","1,609","2,391,234"
LU,719,SFDu,Stratford,Station entry / exit,Gateline,"97,360","106,077","86,135","67,277","96,127","106,571","86,583","66,427","61,553,342"
LU,720,SHLu,Sudbury Hill,Station entry / exit,Gateline,"3,008","2,975","2,107","1,332","2,998","2,886","1,976","1,321","1,776,550"
LU,721,STNu,Sudbury Town,Station entry / exit,Gateline,"3,030","3,041","2,034","1,401","2,561","2,514","1,657","1,200","1,654,830"
LU,723,SWCu,Swiss Cottage,Station entry / exit,Gateline,"12,169","12,503","7,921","5,594","11,611","11,811","7,620","5,543","7,034,394"
LU,724,TEMu,Temple,Station entry / exit,Gateline,"16,497","15,100","5,714","3,504","16,813","16,129","6,115","3,484","8,957,017"
LU,725,THBu,Theydon Bois,Station entry / exit,Gateline,"1,501","1,534","1,254",670,"1,424","1,426","1,163",686,"889,000"
LU,726,TBEu,Tooting Bec,Station entry / exit,Gateline,"13,070","13,482","9,418","6,364","12,097","11,979","8,656","6,397","7,570,365"
LU,727,TBYu,Tooting Broadway,Station entry / exit,Gateline,"25,389","26,695","18,669","12,850","25,117","25,787","17,925","12,971","15,218,284"
LU,728,TCRu,Tottenham Court Road,Station entry / exit,Gateline,"64,079","70,650","56,352","34,972","60,944","66,789","50,517","32,898","38,649,304"
LU,729,TTHu,Tottenham Hale LU,Station entry / exit,Gateline,"22,228","22,597","15,128","12,227","21,108","22,035","13,637","10,661","12,965,971"
LU,730,TOTu,Totteridge & Whetstone,Station entry / exit,Gateline,"4,384","4,417","2,518","1,644","4,010","4,052","2,365","1,558","2,418,680"
LU,731,THLu,Tower Hill,Station entry / exit,Gateline,"33,694","36,653","30,833","22,391","34,129","38,875","31,845","21,267","21,524,392"
LU,733,TPKu,Tufnell Park,Station entry / exit,Gateline,"6,850","7,201","5,258","3,728","6,236","6,200","4,512","3,454","3,980,735"
LU,734,TGRu,Turnham Green,Station entry / exit,Gateline,"9,739","10,146","6,629","4,624","9,792","10,491","6,732","4,731","5,816,381"
LU,735,TPLu,Turnpike Lane,Station entry / exit,Gateline,"15,989","17,061","12,960","10,076","16,081","16,757","12,498","10,012","9,948,987"
LU,736,UPMu,Upminster,Station entry / exit,Gateline,"7,174","6,946","4,431","2,703","7,893","7,644","4,537","2,746","4,336,857"
LU,737,UPBu,Upminster Bridge,Station entry / exit,Gateline,"2,192","2,034",729,413,"2,137","1,923",680,413,"1,153,892"
LU,738,UPYu,Upney,Station entry / exit,Gateline,"4,758","4,749","2,796","1,833","4,251","4,177","2,446","1,586","2,595,098"
LU,739,UPKu,Upton Park,Station entry / exit,Gateline,"16,572","16,832","12,175","8,296","15,663","15,435","11,214","7,744","9,693,275"
LU,740,UXBu,Uxbridge,Station entry / exit,Gateline,"13,962","13,739","8,350","5,245","13,462","12,796","7,719","5,361","7,914,648"
LU,777,VUXu,Vauxhall LU,Station entry / exit,Gateline,"51,405","54,498","39,053","26,816","49,050","49,901","35,215","25,926","30,407,334"
LU,741,VICu,Victoria LU,Station entry / exit,Gateline,"133,617","140,347","98,306","75,649","140,840","144,533","93,438","77,277","82,964,036"
LU,742,WALu,Walthamstow Central,Station entry / exit,Gateline,"26,132","26,860","18,644","13,366","30,613","31,263","22,209","16,428","17,123,414"
LU,743,WANu,Wanstead,Station entry / exit,Gateline,"4,515","4,574","3,032","2,175","4,610","4,605","2,929","2,187","2,703,432"
LU,745,WSTu,Warren Street,Station entry / exit,Gateline,"36,402","33,927","13,805","9,931","34,613","32,559","13,042","9,157","19,376,983"
LU,746,WARu,Warwick Avenue,Station entry / exit,Gateline,"6,680","6,838","4,956","3,331","6,191","6,238","4,778","3,541","3,912,072"
LU,747,WLOu,Waterloo LU,Station entry / exit,Scaled,"136,416","136,210","91,883","51,487","126,587","126,062","89,091","53,774","77,373,119"
LU,748,WATu,Watford,Station entry / exit,Gateline,"3,124","3,296","1,626","1,068","2,874","3,024","1,588","1,014","1,705,035"
LU,751,WEMu,Wembley Central,Station entry / exit,Gateline,"8,612","8,821","7,095","5,285","9,133","9,302","7,307","5,695","5,513,701"
LU,752,WPKu,Wembley Park,Station entry / exit,Gateline,"24,895","26,851","21,772","17,161","23,817","26,157","21,687","16,041","15,473,222"
LU,753,WACu,West Acton,Station entry / exit,Gateline,"2,768","2,862","1,774","1,325","2,613","2,670","1,728","1,298","1,596,024"
LU,755,WBTu,West Brompton,Station entry / exit,Gateline,"8,818","9,015","5,932","3,891","8,949","8,969","5,638","3,597","5,213,438"
LU,756,WFYu,West Finchley,Station entry / exit,Gateline,"2,874","2,856","1,537","1,078","2,653","2,592","1,396","1,081","1,581,383"
LU,757,WHMu,West Ham,Station entry / exit,Gateline,"7,347","7,499","5,073","3,942","7,720","7,913","5,606","4,190","4,549,177"
LU,758,WHDu,West Hampstead LU,Station entry / exit,Gateline,"18,025","18,282","12,335","8,620","16,622","16,572","11,190","8,134","10,317,092"
LU,759,WHRu,West Harrow,Station entry / exit,Gateline,"2,386","2,414","1,678",960,"3,139","2,999","1,746","1,029","1,596,411"
LU,760,WKNu,West Kensington,Station entry / exit,Gateline,"7,687","8,212","6,163","4,457","7,273","7,243","5,333","4,113","4,583,968"
LU,762,WRPu,West Ruislip,Station entry / exit,Gateline,"2,554","2,514","2,065","1,171","2,189","2,246","1,751","1,004","1,435,407"
LU,754,WBPu,Westbourne Park,Station entry / exit,Gateline,"7,203","7,410","4,476","2,998","6,532","6,557","4,133","2,887","4,018,763"
LU,761,WMSu,Westminster,Station entry / exit,Gateline,"40,511","38,392","27,963","23,983","40,392","39,079","27,770","22,752","24,497,646"
LU,764,WCTu,White City,Station entry / exit,Gateline,"15,221","14,754","8,071","5,591","14,106","13,911","7,808","5,519","8,389,590"
LU,763,WCLu,Whitechapel,Station entry / exit,Gateline,"22,756","22,118","12,964","8,747","22,658","22,320","13,758","9,195","13,130,309"
LU,765,WLGu,Willesden Green,Station entry / exit,Gateline,"13,330","14,071","9,818","7,853","12,703","13,193","9,179","7,529","7,950,840"
LU,766,WJNu,Willesden Junction,Station entry / exit,Gateline,"8,626","8,732","5,909","3,873","8,200","8,168","5,440","3,797","4,984,206"
LU,767,WIMu,Wimbledon,LU boarding / alighting,Scaled,"18,252","17,832","15,454","9,858","20,507","20,111","16,488","10,681","11,900,167"
LU,768,WMPu,Wimbledon Park,Station entry / exit,Gateline,"3,700","3,706","2,607","1,757","3,519","3,404","2,396","1,750","2,155,334"
LU,770,WGNu,Wood Green,Station entry / exit,Gateline,"18,780","20,386","15,593","12,029","17,810","19,427","14,889","11,451","11,447,694"
LU,599,WDLu,Wood Lane,Station entry / exit,Gateline,"6,924","7,260","6,105","3,468","7,853","7,986","6,553","3,621","4,524,340"
LU,769,WFDu,Woodford,Station entry / exit,Gateline,"9,601","9,635","6,606","4,275","9,387","9,404","6,257","4,209","5,619,040"
LU,771,WSPu,Woodside Park,Station entry / exit,Gateline,"6,083","6,249","3,632","2,618","7,813","7,703","4,379","3,503","4,040,169"
LO,1404,ACCr,Acton Central,Station entry / exit,Gateline,"3,214","3,336","2,355","1,297","3,043","3,012","2,053","1,245"," 	1,845,816 "
LO,5397,ANYr,Anerley,Station entry / exit,Scaled,"2,082","1,917","1,107","1,429","1,966","1,811",992,"1,504"," 	1,220,020 "
LO,514,BKGu,Barking,LO boarding / alighting,Loadweigh,"5,244","5,093","4,069","3,151","4,838","4,703","3,726","2,626"," 	3,088,767 "
LO,5420,BAKr,Battersea Park,LO boarding / alighting,Loadweigh,24,28,0,11,19,21,0,0," 	10,910 "
LO,6961,BETr,Bethnal Green LO,Station entry / exit,Gateline,"2,200","2,116","1,548","1,072","2,327","2,324","1,708","1,151"," 	1,357,219 "
LO,522,BHRu,Blackhorse Road,LO boarding / alighting,Manual Count,"3,841","3,841","2,862","1,979","4,256","4,256","3,412","2,154"," 	2,456,840 "
LO,5404,BCYr,Brockley,Station entry / exit,Gateline,"7,427","7,818","5,982","3,990","6,564","6,231","4,609","3,598"," 	4,254,718 "
LO,1437,BSYr,Brondesbury,Station entry / exit,Gateline,"5,300","5,469","4,031","2,404","4,929","4,933","3,501","2,298"," 	3,059,657 "
LO,1438,BSPr,Brondesbury Park,Station entry / exit,Manual Count,"2,729","2,729","1,215",868,"2,702","2,702","1,156",909," 	1,511,170 "
LO,6958,BCVr,Bruce Grove,Station entry / exit,Scaled,"2,844","2,844","1,607","1,038","2,629","2,629","1,421",973," 	1,564,321 "
LO,6913,BHKr,Bush Hill Park,Station entry / exit,Scaled,"2,437","2,195","1,486",822,"1,957","1,764","1,100",662," 	1,257,096 "
LO,1395,BSHr,Bushey,Station entry / exit,Scaled,756,939,"1,259",492,"1,323",915,"1,194",442," 	665,334 "
LO,1439,CIRr,Caledonian Road & Barnsbury,Station entry / exit,Scaled,"2,892","2,892","1,666",744,"3,072","3,072","1,749",818," 	1,679,845 "
LO,6962,CBHr,Cambridge Heath,Station entry / exit,Scaled,"1,625","1,625","1,315",907,"1,618","1,618","1,285",933," 	997,132 "
LO,1440,CMDr,Camden Road,Station entry / exit,Gateline,"8,489","8,582","6,185","3,936","8,561","9,106","6,580","4,012"," 	5,115,423 "
LO,788,CWRu,Canada Water,LO boarding / alighting,Scaled,"38,837","38,837","26,791","16,682","36,385","36,385","29,502","17,795"," 	22,538,892 "
LO,1441,CNNr,Canonbury,Station entry / exit,Gateline,"5,405","5,705","4,138","2,979","4,752","4,674","3,606","2,875"," 	3,108,125 "
LO,1442,CPKr,Carpenders Park,Station entry / exit,Gateline,"1,947","1,998","1,281",751,"1,874","1,836","1,171",752," 	1,113,234 "
LO,6814,CHNr,Cheshunt,LO boarding / alighting,Manual Count,678,678,529,377,732,732,651,446," 	437,039 "
LO,6914,CHIr,Chingford,Station entry / exit,Gateline,"3,855","3,793","2,306","1,280","3,554","3,479","2,107","1,259"," 	2,123,980 "
LO,5301,CLPr,Clapham High Street,Station entry / exit,Scaled,"3,406","3,173","3,268","1,717","3,555","3,308","3,632","1,988"," 	2,192,193 "
LO,5595,CLJr,Clapham Junction,LO boarding / alighting,Loadweigh,"26,007","26,196","20,393","13,008","23,161","23,306","18,182","10,774"," 	14,878,382 "
LO,6926,CPTr,Clapton,Station entry / exit,Scaled,"3,416","3,351","2,445","1,635","2,882","2,830","2,006","1,365"," 	1,879,898 "
LO,7406,CRHr,Crouch Hill,Station entry / exit,Manual Count,"1,616","1,616","1,212",695,"1,537","1,537","1,162",744," 	945,139 "
LO,5356,CYPr,Crystal Palace,LO boarding / alighting,Loadweigh,"3,587","3,439","2,420","1,660","3,485","3,295","2,364","1,588"," 	2,094,773 "
LO,1443,DLJr,Dalston Junction,Station entry / exit,Gateline,"9,608","10,866","7,886","4,960","9,048","10,202","7,744","4,841"," 	5,730,840 "
LO,1429,DLKr,Dalston Kingsland,Station entry / exit,Gateline,"10,402","11,273","10,042","5,577","9,816","10,722","9,780","5,593"," 	6,376,332 "
LO,5421,DMKr,Denmark Hill,LO boarding / alighting,Scaled,"13,046","13,046","6,341","5,046","13,010","13,010","6,162","5,099"," 	7,382,684 "
LO,6941,EDRr,Edmonton Green,Station entry / exit,Scaled,"6,453","6,453","4,410","2,588","5,644","5,644","3,844","2,585"," 	3,568,143 "
LO,7473,EMPr,Emerson Park,Station entry / exit,Scaled,630,588,287,146,396,367,188,107," 	282,798 "
LO,6959,ENFr,Enfield Town,Station entry / exit,Gateline,"4,504","4,440","2,767","1,590","3,956","3,882","2,405","1,520"," 	2,441,874 "
LO,1444,EUSr,Euston NR,LO boarding / alighting,Loadweigh,"6,266","6,311","4,721","3,881","5,756","5,888","3,928","3,010"," 	3,652,046 "
LO,1445,FNYr,Finchley Road & Frognal,Station entry / exit,Manual Count,"4,120","4,120","2,192","1,553","4,292","4,292","2,371","1,602"," 	2,403,061 "
LO,5362,FOHr,Forest Hill,LO boarding / alighting,Manual Count,"5,435","5,435","4,217","3,175","5,562","5,562","3,985","3,132"," 	3,354,862 "
LO,1409,GPOr,Gospel Oak,Station entry / exit,Gateline,"4,859","4,762","3,053","2,150","4,472","4,323","2,737","1,944"," 	2,729,452 "
LO,591,GUNu,Gunnersbury,LO boarding / alighting,Manual Count,"3,678","3,678","2,293","2,116","4,106","4,106","2,133","1,093"," 	2,247,469 "
LO,6977,HKCr,Hackney Central,Station entry / exit,Gateline,"13,089","13,917","10,952","6,584","10,576","11,303","9,164","5,561"," 	7,269,623 "
LO,6867,HACr,Hackney Downs,LO boarding / alighting,Scaled,"5,573","5,656","4,338","2,171","5,636","5,720","4,278","2,242"," 	3,334,586 "
LO,6978,HKWr,Hackney Wick,Station entry / exit,Scaled,"2,252","2,142","1,936","1,005","1,969","2,046","1,915",901," 	1,296,778 "
LO,1022,HGGr,Haggerston,Station entry / exit,Gateline,"5,570","5,795","3,865","2,627","5,202","5,325","3,832","2,741"," 	3,230,842 "
LO,1413,HDHr,Hampstead Heath,Station entry / exit,Gateline,"6,187","6,047","4,225","2,936","5,759","5,711","4,092","2,808"," 	3,562,302 "
LO,596,HARu,Harlesden,LO boarding / alighting,Manual Count,"2,389","2,389","1,625",799,"2,076","2,076","1,196","1,156"," 	1,308,316 "
LO,7401,HRYr,Harringay Green Lanes,Station entry / exit,Scaled,"1,865","1,865","1,886","1,308","1,962","1,962","1,780","1,335"," 	1,228,323 "
LO,597,HAWu,Harrow & Wealdstone,LO boarding / alighting,Manual Count,"5,087","5,087","4,009","3,217","6,213","6,213","4,284","4,129"," 	3,482,550 "
LO,1398,HTEr,Hatch End,Station entry / exit,Gateline,"1,276","1,262",789,461,"1,202","1,195",733,450," 	715,589 "
LO,1434,HDLr,Headstone Lane,Station entry / exit,Scaled,"1,100","1,100",734,397,"1,039","1,039",646,382," 	620,534 "
LO,6919,HIPr,Highams Park,Station entry / exit,Gateline,"5,336","5,264","2,975","1,698","4,488","4,332","2,615","1,631"," 	2,801,865 "
LO,603,HBYu,Highbury & Islington,LO boarding / alighting,Scaled,"37,814","33,962","25,679","17,926","37,689","28,620","24,292","15,313"," 	22,241,756 "
LO,6979,HMNr,Homerton,Station entry / exit,Gateline,"9,022","9,215","6,589","4,069","7,952","7,514","5,652","3,861"," 	5,070,913 "
LO,5418,HPAr,Honor Oak Park,Station entry / exit,Gateline,"5,424","5,403","3,853","2,350","5,108","4,725","3,296","2,358"," 	3,114,594 "
LO,1023,HOXr,Hoxton,Station entry / exit,Gateline,"5,179","5,216","3,374","2,874","5,080","5,308","3,651","3,318"," 	3,114,353 "
LO,9586,IMWr,Imperial Wharf,Station entry / exit,Gateline,"5,924","5,772","3,008","1,957","5,265","5,112","2,694","1,678"," 	3,151,525 "
LO,617,KGNu,Kensal Green,LO boarding / alighting,Manual Count,"1,262","1,262",926,704,"1,515","1,515","1,195",972," 	853,608 "
LO,1448,KNRr,Kensal Rise,Station entry / exit,Scaled,"4,750","4,393","4,173","1,957","4,778","4,422","4,098","1,667"," 	2,874,085 "
LO,618,OLYu,Kensington (Olympia),LO boarding / alighting,Manual Count,"5,471","5,471","2,649","1,757","6,194","6,194","2,822","1,847"," 	3,253,773 "
LO,1449,KTWr,Kentish Town West,Station entry / exit,Scaled,"3,638","3,638","2,413","1,497","3,792","3,792","2,499","1,494"," 	2,174,959 "
LO,620,KETu,Kenton,Station entry / exit,Scaled,"1,360","1,316",641,662,"1,735","1,672",581,546," 	864,374 "
LO,621,KEWu,Kew Gardens,LO boarding / alighting,Manual Count,"2,475","2,475","2,148","1,636","2,146","2,146","2,016","1,248"," 	1,455,653 "
LO,1415,KBNr,Kilburn High Road,Station entry / exit,Gateline,"1,338","1,400",985,689,"1,355","1,337",937,726," 	811,126 "
LO,7402,LEMr,Leyton Midland Road,Station entry / exit,Gateline,"2,264","2,160","1,639",963,"2,297","2,093","1,511",983," 	1,346,936 "
LO,7403,LERr,Leytonstone High Road,Station entry / exit,Gateline,"1,627","1,486","1,162",670,"1,667","1,451","1,115",686," 	970,484 "
LO,6965,LSTr,Liverpool Street NR,LO boarding / alighting,Manual Count,"22,285","19,654","17,212","10,516","20,644","18,024","16,217","10,347"," 	12,983,084 "
LO,6966,LOFr,London Fields,Station entry / exit,Manual Count,"2,947","2,947","2,024","1,443","2,977","2,977","2,352","1,662"," 	1,791,071 "
LO,5150,NWXr,New Cross,LO boarding / alighting,Loadweigh,"4,580","4,807","2,122","2,006","4,699","4,716","2,328","2,264"," 	2,660,707 "
LO,5345,NXGr,New Cross Gate,LO boarding / alighting,Scaled,"9,016","9,016","7,528","4,428","10,434","10,434","7,501","4,493"," 	5,850,998 "
LO,659,NWBu,North Wembley,Station entry / exit,Scaled,"1,017","1,015",611,455,898,892,531,427," 	559,948 "
LO,5376,NWDr,Norwood Junction,LO boarding / alighting,Scaled,"2,640","2,640","1,715","1,181","2,273","2,273","1,522","1,003"," 	1,447,591 "
LO,5423,PMRr,Peckham Rye,LO boarding / alighting,Scaled,"5,953","5,953","5,299","3,839","7,134","7,134","5,917","4,719"," 	4,113,512 "
LO,5378,PNWr,Penge West,Station entry / exit,Scaled,"1,409","1,409","1,228",748,"1,228","1,228",975,714," 	813,443 "
LO,680,QPKu,Queen's Park,LO boarding / alighting,Scaled,"3,549","3,444","2,577","2,030","3,309","3,283","2,132","2,107"," 	2,082,414 "
LO,5424,QRPr,Queens Road Peckham,Station entry / exit,Scaled,"3,464","2,744","2,744","1,835","3,358","2,579","2,579","1,902"," 	2,084,056 "
LO,6967,RECr,Rectory Road,Station entry / exit,Scaled,"1,931","1,315","1,315",848,"1,807","1,059","1,059",779," 	1,095,421 "
LO,686,RMDu,Richmond,LO boarding / alighting,Loadweigh,"5,925","5,874","4,944","2,738","5,790","5,831","5,034","2,767"," 	3,575,191 "
LO,6886,RMFr,Romford,LO boarding / alighting,Manual Count,"1,052","1,052",438,261,"1,195","1,195",526,222," 	612,231 "
LO,1039,ROEr,Rotherhithe,Station entry / exit,Gateline,"3,205","3,376","2,398","1,718","2,764","2,791","2,083","1,598"," 	1,817,189 "
LO,698,SVSu,Seven Sisters,LO boarding / alighting,Manual Count,"9,757","8,608","7,532","4,607","21,443","18,719","16,842","10,750"," 	9,449,023 "
LO,1082,SDEr,Shadwell LO,Station entry / exit,Gateline,"8,914","9,505","7,100","5,102","8,676","9,192","6,697","4,774"," 	5,388,663 "
LO,9587,SPBr,Shepherd's Bush NR,Station entry / exit,Gateline,"13,168","13,321","12,033","7,162","13,299","13,724","11,942","7,012"," 	8,230,210 "
LO,1024,SDCr,Shoreditch High Street,Station entry / exit,Gateline,"14,171","15,851","11,495","9,024","14,482","17,202","12,758","8,600"," 	8,937,833 "
LO,6972,SLVr,Silver Street,Station entry / exit,Manual Count,"4,452","4,452","2,774","1,818","4,340","4,340","2,646","1,839"," 	2,560,391 "
LO,1452,SATr,South Acton,Station entry / exit,Manual Count,"2,373","2,373","1,838","1,364","2,532","2,532","1,718","1,439"," 	1,490,942 "
LO,1451,SOHr,South Hampstead,Station entry / exit,Manual Count,885,885,538,462,823,823,547,430," 	507,714 "
LO,709,SKTu,South Kenton,LO boarding / alighting,Manual Count,671,671,474,782,"1,073","1,073",679,791," 	552,562 "
LO,7404,STOr,South Tottenham,Station entry / exit,Gateline,"2,741","2,381","1,550","1,052","2,771","2,421","1,536",995," 	1,578,273 "
LO,6947,SBUr,Southbury,Station entry / exit,Gateline,"1,797","1,769","1,801",988,"1,828","1,768","1,655","1,018"," 	1,138,676 "
LO,6973,SJSr,St James Street,Station entry / exit,Gateline,"2,242","2,254","1,553",914,"2,144","2,030","1,318",877," 	1,283,744 "
LO,6968,SMHr,Stamford Hill,Station entry / exit,Manual Count,"1,690","1,690",951,818,"1,572","1,572",859,717," 	948,856 "
LO,6934,SKWr,Stoke Newington,Station entry / exit,Scaled,"2,577","2,513","1,781","1,362","2,155","2,105","1,838","1,316"," 	1,446,191 "
LO,717,SPKu,Stonebridge Park,Station entry / exit,Scaled,"1,434","1,404",517,391,"1,346","1,319",485,345," 	754,933 "
LO,719,SFDu,Stratford,LO boarding / alighting,Loadweigh,"27,523","28,935","21,808","13,222","26,819","27,509","21,172","12,999"," 	16,457,669 "
LO,1083,SQEr,Surrey Quays,Station entry / exit,Gateline,"8,116","8,729","6,907","4,640","7,155","7,526","6,167","4,159"," 	4,742,011 "
LO,5437,SYDr,Sydenham,LO boarding / alighting,Scaled,"4,397","4,397","3,657","2,139","5,320","5,320","3,406","2,437"," 	2,907,347 "
LO,6949,TEOr,Theobalds Grove,Station entry / exit,Manual Count,"1,318","1,318",829,538,"1,200","1,200",771,492," 	734,754 "
LO,6952,TURr,Turkey Street,Station entry / exit,Manual Count,"2,110","2,110","1,461",948,"2,078","2,078","1,340",904," 	1,235,516 "
LO,736,UPMu,Upminster,LO boarding / alighting,Manual Count,936,936,527,216,"1,009","1,009",498,254," 	541,652 "
LO,1524,UHLr,Upper Holloway,Station entry / exit,Scaled,"2,113","2,113","1,593","1,044","1,962","1,962","1,567","1,022"," 	1,235,903 "
LO,742,WALu,Walthamstow Central,LO boarding / alighting,Manual Count,"8,169","7,203","6,305","3,856","10,845","9,467","8,519","5,439"," 	5,753,915 "
LO,7407,WMWr,Walthamstow Queen's Road,Station entry / exit,Scaled,"3,355","3,355","2,031","1,450","3,538","3,538","2,124","1,510"," 	2,007,298 "
LO,5372,WWRr,Wandsworth Road,Station entry / exit,Scaled,"1,482",912,912,574,"1,382",938,938,613," 	837,919 "
LO,7408,WNPr,Wanstead Park,Station entry / exit,Gateline,"1,833","1,908","1,526",954,"1,808","1,835","1,399",928," 	1,110,917 "
LO,1085,WPEr,Wapping,Station entry / exit,Gateline,"4,207","4,582","3,383","2,371","3,969","4,297","3,181","2,232"," 	2,512,598 "
LO,1455,WFHr,Watford High Street,Station entry / exit,Gateline,"2,136","2,329","1,996","1,217","1,941","2,100","1,870","1,123"," 	1,283,695 "
LO,1402,WFJr,Watford Junction,LO boarding / alighting,Loadweigh,"2,139","2,239","1,543","1,487","2,612","2,888","2,208","1,893"," 	1,491,039 "
LO,751,WEMu,Wembley Central,LO boarding / alighting,Scaled,"2,742","2,293","2,984","1,807","2,942","2,457","2,593","1,455"," 	1,798,699 "
LO,755,WBTu,West Brompton,LO boarding / alighting,Scaled,"6,345","5,825","4,845","3,788","6,827","6,265","5,279","3,800"," 	4,034,485 "
LO,5411,WCYr,West Croydon NR,LO boarding / alighting,Loadweigh,"6,762","6,694","4,304","2,604","6,142","6,223","4,173","2,539"," 	3,772,252 "
LO,1421,WHDr,West Hampstead LO,Station entry / exit,Gateline,"9,969","9,579","7,181","3,871","8,040","7,693","6,759","3,643"," 	5,382,676 "
LO,6956,WHLr,White Hart Lane,Station entry / exit,Gateline,"4,690","4,713","2,566","1,589","3,640","3,537","1,841","1,211"," 	2,358,599 "
LO,763,WCLu,Whitechapel,LO boarding / alighting,Scaled,"22,677","20,845","16,729","14,843","22,345","20,547","17,868","15,633"," 	14,008,746 "
LO,766,WJNu,Willesden Junction,LO boarding / alighting,Scaled,"17,527","16,312","10,423","4,667","18,639","16,965","11,540","5,688"," 	10,289,839 "
LO,6954,WSTr,Wood Street,Station entry / exit,Gateline,"3,172","3,279","2,174","1,225","2,930","2,771","1,802","1,192"," 	1,781,513 "
LO,7467,WGRr,Woodgrange Park,Station entry / exit,Gateline,"1,510","1,519","1,257",791,"1,399","1,369","1,113",768," 	891,843 "
DLR,750,ABRd,Abbey Road,Station entry / exit,APC,"2,000","2,066","1,517","1,105","1,960","1,925","1,493","1,072"," 	1,216,448 "
DLR,850,ALSd,All Saints,Station entry / exit,APC,"3,319","3,472","2,626","1,853","3,414","3,467","2,587","1,900"," 	2,075,415 "
DLR,513,BNKu,Bank and Monument,DLR boarding / alighting,APC,"52,197","49,917","29,886","23,507","48,053","47,977","29,202","22,210"," 	29,504,718 "
DLR,895,BECd,Beckton,Station entry / exit,APC,"3,849","3,867","2,627","1,923","4,085","3,979","2,652","1,937"," 	2,376,180 "
DLR,891,BEPd,Beckton Park,Station entry / exit,APC,"1,266","1,247",733,401,"1,291","1,253",713,404," 	732,001 "
DLR,882,BLAd,Blackwall,Station entry / exit,APC,"3,203","3,289","2,081","1,483","3,109","3,074","1,965","1,518"," 	1,879,514 "
DLR,851,BOCd,Bow Church,Station entry / exit,APC,"6,665","6,660","5,157","3,883","4,587","4,657","4,017","3,035"," 	3,522,329 "
DLR,842,CAWd,Canary Wharf DLR,Station entry / exit,Scaled,"31,670","28,620","13,586","12,283","31,168","29,369","18,834","14,143"," 	18,160,599 "
DLR,884,CNTu,Canning Town,DLR boarding / alighting,Scaled,"22,461","22,500","16,094","11,609","20,540","20,406","15,175","11,519"," 	13,115,361 "
DLR,854,CROd,Crossharbour,Station entry / exit,APC,"6,457","6,686","4,410","3,157","6,711","6,636","4,471","3,308"," 	3,952,397 "
DLR,887,CUHd,Custom House,Station entry / exit,APC,"3,302","3,214","3,918","2,345","3,421","3,319","3,965","2,219"," 	2,242,447 "
DLR,879,CUSd,Cutty Sark,Station entry / exit,APC,"10,378","11,265","11,133","8,339","10,073","10,376","9,732","7,148"," 	6,747,837 "
