Mode,NLC,ASC,Station,Coverage,Source,entries,entries,entries,entries,exits,exits,exits,exits,en/ex
DLR,879,CUSd,Cutty Sark,Station entry / exit,APC,"10,556","10,998","9,786","8,348","10,759","10,771","9,557","8,042"," 	7,083,717 "
DLR,893,CYPd,Cyprus,Station entry / exit,APC,"3,762","3,441","1,308",950,"3,420","2,971","1,027",861," 	1,993,882 "
DLR,897,DEBd,Deptford Bridge,Station entry / exit,APC,"6,762","6,994","5,634","4,405","6,218","6,342","5,447","4,277"," 	4,214,301 "
DLR,867,DERd,Devons Road,Station entry / exit,APC,"4,161","4,250","3,526","2,412","4,053","3,945","3,354","2,357"," 	2,624,213 "
DLR,883,EAId,East India,Station entry / exit,APC,"6,876","6,553","3,906","3,002","6,137","5,730","3,283","2,653"," 	3,878,104 "
DLR,898,ELRd,Elverson Road,Station entry / exit,APC,"2,776","2,776","2,165","1,692","2,525","2,425","2,110","1,696"," 	1,700,793 "
DLR,894,GARd,Gallions Reach,Station entry / exit,APC,"2,171","2,209","1,563","1,117","2,393","2,292","1,684","1,266"," 	1,416,166 "
DLR,928,GREd,Greenwich,DLR boarding / alighting,APC,"7,382","7,552","5,985","4,310","7,729","8,141","6,778","4,904"," 	4,854,886 "
DLR,855,HEQd,Heron Quays,Station entry / exit,APC,"13,620","12,570","7,492","5,657","13,707","13,210","8,009","5,956"," 	8,150,993 "
DLR,856,ISGd,Island Gardens,Station entry / exit,APC,"4,373","4,666","3,551","2,770","4,113","4,096","3,077","2,587"," 	2,708,635 "
DLR,523,KGVd,King George V,Station entry / exit,APC,"3,097","3,119","2,036","1,421","3,041","2,945","1,870","1,341"," 	1,859,583 "
DLR,853,LAPd,Langdon Park,Station entry / exit,APC,"7,077","7,244","5,523","4,229","6,779","7,030","5,440","4,041"," 	4,405,944 "
DLR,940,LEWd,Lewisham DLR,Station entry / exit,APC,"16,001","15,881","9,955","7,382","15,930","15,169","9,899","7,214"," 	9,662,035 "
DLR,862,LIMd,Limehouse DLR,Station entry / exit,APC,"13,262","13,376","9,089","6,447","18,399","18,333","13,115","9,534"," 	9,780,754 "
DLR,533,LCAd,London City Airport,Station entry / exit,APC,"8,370","8,699","2,747","4,381","7,723","8,875","2,302","4,198"," 	4,683,701 "
DLR,857,MUDd,Mudchute,Station entry / exit,APC,"3,496","3,573","2,525","2,057","3,240","3,115","2,277","2,134"," 	2,124,149 "
DLR,538,PDKd,Pontoon Dock,Station entry / exit,APC,"4,976","5,270","3,796","2,712","5,214","5,231","3,638","2,706"," 	3,175,895 "
DLR,858,POPd,Poplar,Station entry / exit,Scaled,"7,735","7,371","4,339","3,588","8,934","8,392","4,622","3,896"," 	4,967,283 "
DLR,888,PRRd,Prince Regent,Station entry / exit,APC,"3,835","4,060","3,445","2,060","3,801","4,115","3,353","1,952"," 	2,438,593 "
DLR,859,PMLd,Pudding Mill Lane,Station entry / exit,APC,"1,442","1,403",857,637,"1,404","1,303",811,659," 	855,872 "
DLR,890,ROAd,Royal Albert,Station entry / exit,APC,"2,728","2,941","2,299","1,718","2,980","3,312","2,533","1,512"," 	1,821,951 "
DLR,886,ROVd,Royal Victoria,Station entry / exit,APC,"5,903","6,138","5,864","4,371","5,965","6,079","5,852","4,289"," 	3,968,052 "
DLR,860,SHAd,Shadwell DLR,Station entry / exit,APC,"14,017","14,138","10,183","7,416","14,388","14,761","10,641","7,773"," 	8,862,262 "
DLR,861,SOQd,South Quay,Station entry / exit,APC,"10,997","10,362","4,630","3,355","11,918","11,076","4,676","3,382"," 	6,501,819 "
DLR,889,STLd,Star Lane,Station entry / exit,APC,"2,467","2,331","1,395","1,005","2,572","2,464","1,525","1,098"," 	1,504,172 "
DLR,719,SFDu,Stratford,DLR boarding / alighting,APC,"16,712","16,806","13,062","9,233","16,671","16,732","12,198","8,593"," 	10,453,296 "
DLR,749,SHSd,Stratford High Street,Station entry / exit,APC,"1,824","1,752","1,188",960,"2,021","1,992","1,332","1,064"," 	1,183,158 "
DLR,504,STId,Stratford International DLR,Station entry / exit,APC,"6,813","6,958","5,042","3,724","5,650","5,789","4,467","3,428"," 	3,931,217 "
DLR,864,TOGd,Tower Gateway,Station entry / exit,APC,"7,627","6,943","4,006","3,288","8,642","7,631","5,738","4,166"," 	4,905,211 "
DLR,757,WHMu,West Ham,DLR boarding / alighting,APC,"5,955","6,050","4,831","2,900","5,204","5,259","4,657","2,601"," 	3,523,441 "
DLR,866,WIQd,West India Quay,Station entry / exit,APC,"1,833","2,415","2,136","1,557","1,877","2,491","2,309","1,671"," 	1,305,312 "
DLR,559,WSId,West Silvertown,Station entry / exit,APC,"2,931","3,121","2,135","1,430","3,211","3,334","2,296","1,595"," 	1,899,803 "
DLR,865,WESd,Westferry,Station entry / exit,APC,"8,366","8,686","6,355","4,811","8,323","8,487","6,183","5,008"," 	5,266,544 "
DLR,573,WOAd,Woolwich Arsenal,Station entry / exit,APC,"24,515","25,285","17,255","12,507","22,732","22,327","15,197","11,905"," 	14,589,695 "
TfLRail,6872,BREr,Brentwood,Station entry / exit,Gateline,"4,551","4,582","2,277","1,130","4,193","4,065","2,214","1,065"," 	2,430,028 "
TfLRail,6874,CTHr,Chadwell Heath,Station entry / exit,Gateline,"8,013","7,876","4,640","2,845","7,400","7,028","4,154","2,617"," 	4,402,503 "
TfLRail,6876,FOGr,Forest Gate,Station entry / exit,Gateline,"6,600","6,679","4,808","3,438","6,590","6,409","4,397","2,963"," 	3,931,741 "
TfLRail,6877,GDPr,Gidea Park,Station entry / exit,Gateline,"6,002","5,738","2,790","1,482","5,214","4,950","2,460","1,310"," 	3,091,264 "
TfLRail,6878,GMYr,Goodmayes,Station entry / exit,Gateline,"7,196","6,969","4,064","2,612","6,711","6,381","3,694","2,434"," 	3,969,489 "
TfLRail,6879,HROr,Harold Wood,Station entry / exit,Gateline,"5,799","5,586","2,898","1,529","5,375","5,010","2,667","1,394"," 	3,102,641 "
TfLRail,6881,IFDr,Ilford,Station entry / exit,Gateline,"14,156","13,887","9,685","6,623","14,247","13,795","8,931","5,812"," 	8,343,355 "
TfLRail,6965,LSTr,Liverpool Street NR,TfL Rail boarding / alighting,Manual Count,"35,638","32,958","15,478","10,596","32,931","30,023","14,119","8,956"," 	18,897,676 "
TfLRail,6883,MNPr,Manor Park,Station entry / exit,Gateline,"4,565","4,506","3,609","2,478","4,560","4,260","3,297","2,298"," 	2,762,719 "
TfLRail,6970,MYLr,Maryland,Station entry / exit,Gateline,"2,673","2,765","1,926","1,177","2,640","2,519","1,606","1,006"," 	1,556,190 "
TfLRail,6886,RMFr,Romford,TfL Rail boarding / alighting,Manual Count,"14,299","14,450","9,564","5,647","16,366","15,888","9,785","5,969"," 	8,884,454 "
TfLRail,6893,SVKr,Seven Kings,TfL Rail boarding / alighting,Manual Count,"6,329","6,231","3,836","2,489","5,860","5,635","3,359","2,380"," 	3,519,698 "
TfLRail,6888,SNFr,Shenfield,TfL Rail boarding / alighting,Manual Count,"3,363","3,330","2,642","1,305","2,876","3,021","2,267","1,124"," 	1,857,641 "
TfLRail,719,SFDu,Stratford,TfL Rail boarding / alighting,Manual Count,"41,032","43,491","43,081","28,925","43,214","47,316","43,858","29,201"," 	27,300,570 "
TfLRail,3087,PADr,Paddington NR,TfL Rail boarding / alighting,Manual Count,"7,111","6,904","3,787","2,641","9,336","9,027","5,451","3,854"," 	4,722,949 "
TfLRail,3000,AMLr,Acton Main Line,Station entry / exit,Manual Count,737,673,404,170,631,572,338,161," 	381,479 "
TfLRail,560,EBYu,Ealing Broadway,TfL Rail boarding / alighting,Manual Count,"4,706","4,683","3,165","2,201","5,253","5,131","3,491","2,494"," 	2,947,793 "
TfLRail,3188,WEAr,West Ealing,TfL Rail boarding / alighting,Manual Count,"2,614","2,568","1,421",386,"2,850","2,531","1,320",412," 	1,487,684 "
TfLRail,3191,HANr,Hanwell,Station entry / exit,Manual Count,"1,194","1,121",567,7,"1,388","1,154",520,14," 	675,795 "
TfLRail,3187,STLr,Southall,TfL Rail boarding / alighting,Manual Count,"4,253","4,145","2,477","1,952","4,624","4,259","2,470","1,885"," 	2,563,229 "
TfLRail,3186,HAYr,Hayes & Harlington,TfL Rail boarding / alighting,Manual Count,"4,780","4,648","2,728","1,921","4,130","3,716","2,149","1,466"," 	2,546,115 "
TfLRail,7090,HXXr,Heathrow Terminals 2 & 3 EL,TfL Rail boarding / alighting,Manual Count,"2,613","2,887","2,248","2,586","2,522","3,038","1,869","2,153"," 	1,664,708 "
TfLRail,7091,HAFr,Heathrow Terminal 4 EL,TfL Rail boarding / alighting,Manual Count,"2,108","2,587","2,001","2,071","2,236","2,733","1,959","1,834"," 	1,426,266 "
